CTUID,CSDUID,CSDNAME,METCODE,METNAME_EN,NBHDCODE,NBHDNAME_EN,CMHC_CT,GeographyId
5350307.06,3520005,Toronto,2270,Toronto,485,Willowdale East/Newtonbrook East,0307.06,22704850307.06
5350307.07,3520005,Toronto,2270,Toronto,485,Willowdale East/Newtonbrook East,0307.07,22704850307.07
5350308.02,3520005,Toronto,2270,Toronto,590,Willowdale West/Newtonbrook West,0308.02,22705900308.02
5350308.03,3520005,Toronto,2270,Toronto,590,Willowdale West/Newtonbrook West,0308.03,22705900308.03
5350308.04,3520005,Toronto,2270,Toronto,590,Willowdale West/Newtonbrook West,0308.04,22705900308.04
5350309.00,3520005,Toronto,2270,Toronto,580,Westminster-Branson,0309.00,22705800309.00
5350310.01,3520005,Toronto,2270,Toronto,570,Bathurst Manor,0310.01,22705700310.01
5350310.02,3520005,Toronto,2270,Toronto,570,Bathurst Manor,0310.02,22705700310.02
5350311.02,3520005,Toronto,2270,Toronto,600,Downsview,0311.02,22706000311.02
5350311.03,3520005,Toronto,2270,Toronto,600,Downsview,0311.03,22706000311.03
5350311.04,3520005,Toronto,2270,Toronto,600,Downsview,0311.04,22706000311.04
5350311.05,3520005,Toronto,2270,Toronto,600,Downsview,0311.05,22706000311.05
5350311.06,3520005,Toronto,2270,Toronto,600,Downsview,0311.06,22706000311.06
5350312.02,3520005,Toronto,2270,Toronto,600,Downsview,0312.02,22706000312.02
5350312.03,3520005,Toronto,2270,Toronto,600,Downsview,0312.03,22706000312.03
5350312.04,3520005,Toronto,2270,Toronto,600,Downsview,0312.04,22706000312.04
5350312.05,3520005,Toronto,2270,Toronto,600,Downsview,0312.05,22706000312.05
5350312.06,3520005,Toronto,2270,Toronto,600,Downsview,0312.06,22706000312.06
5350312.07,3520005,Toronto,2270,Toronto,600,Downsview,0312.07,22706000312.07
5350313.00,3520005,Toronto,2270,Toronto,600,Downsview,0313.00,22706000313.00
5350314.01,3520005,Toronto,2270,Toronto,610,Black Creek,0314.01,22706100314.01
5350314.02,3520005,Toronto,2270,Toronto,610,Black Creek,0314.02,22706100314.02
5350315.01,3520005,Toronto,2270,Toronto,610,Black Creek,0315.01,22706100315.01
5350315.02,3520005,Toronto,2270,Toronto,610,Black Creek,0315.02,22706100315.02
5350315.03,3520005,Toronto,2270,Toronto,610,Black Creek,0315.03,22706100315.03
5350316.01,3520005,Toronto,2270,Toronto,610,Black Creek,0316.01,22706100316.01
5350316.03,3520005,Toronto,2270,Toronto,610,Black Creek,0316.03,22706100316.03
5350316.04,3520005,Toronto,2270,Toronto,610,Black Creek,0316.04,22706100316.04
5350316.05,3520005,Toronto,2270,Toronto,610,Black Creek,0316.05,22706100316.05
5350316.06,3520005,Toronto,2270,Toronto,610,Black Creek,0316.06,22706100316.06
5350317.02,3520005,Toronto,2270,Toronto,580,Westminster-Branson,0317.02,22705800317.02
5350317.03,3520005,Toronto,2270,Toronto,580,Westminster-Branson,0317.03,22705800317.03
5350317.04,3520005,Toronto,2270,Toronto,580,Westminster-Branson,0317.04,22705800317.04
5350317.05,3520005,Toronto,2270,Toronto,580,Westminster-Branson,0317.05,22705800317.05
5350318.00,3520005,Toronto,2270,Toronto,590,Willowdale West/Newtonbrook West,0318.00,22705900318.00
5350319.00,3520005,Toronto,2270,Toronto,590,Willowdale West/Newtonbrook West,0319.00,22705900319.00
5350320.01,3520005,Toronto,2270,Toronto,590,Willowdale West/Newtonbrook West,0320.01,22705900320.01
5350320.02,3520005,Toronto,2270,Toronto,590,Willowdale West/Newtonbrook West,0320.02,22705900320.02
5350321.01,3520005,Toronto,2270,Toronto,485,Willowdale East/Newtonbrook East,0321.01,22704850321.01
5350321.02,3520005,Toronto,2270,Toronto,485,Willowdale East/Newtonbrook East,0321.02,22704850321.02
5350322.01,3520005,Toronto,2270,Toronto,485,Willowdale East/Newtonbrook East,0322.01,22704850322.01
5350322.02,3520005,Toronto,2270,Toronto,485,Willowdale East/Newtonbrook East,0322.02,22704850322.02
5350323.01,3520005,Toronto,2270,Toronto,490,Bayview Woods-Steeles/Hillcrest Village,0323.01,22704900323.01
5350323.02,3520005,Toronto,2270,Toronto,490,Bayview Woods-Steeles/Hillcrest Village,0323.02,22704900323.02
5350324.01,3520005,Toronto,2270,Toronto,490,Bayview Woods-Steeles/Hillcrest Village,0324.01,22704900324.01
5350324.02,3520005,Toronto,2270,Toronto,490,Bayview Woods-Steeles/Hillcrest Village,0324.02,22704900324.02
5350324.03,3520005,Toronto,2270,Toronto,490,Bayview Woods-Steeles/Hillcrest Village,0324.03,22704900324.03
5350324.05,3520005,Toronto,2270,Toronto,490,Bayview Woods-Steeles/Hillcrest Village,0324.05,22704900324.05
5350324.06,3520005,Toronto,2270,Toronto,490,Bayview Woods-Steeles/Hillcrest Village,0324.06,22704900324.06
5350330.00,3520005,Toronto,2270,Toronto,420,Guildwood,0330.00,22704200330.00
5350331.01,3520005,Toronto,2270,Toronto,420,Guildwood,0331.01,22704200331.01
5350331.03,3520005,Toronto,2270,Toronto,415,Scarborough Village,0331.03,22704150331.03
5350331.04,3520005,Toronto,2270,Toronto,415,Scarborough Village,0331.04,22704150331.04
5350332.00,3520005,Toronto,2270,Toronto,415,Scarborough Village,0332.00,22704150332.00
5350333.00,3520005,Toronto,2270,Toronto,355,Cliffcrest,0333.00,22703550333.00
5350334.00,3520005,Toronto,2270,Toronto,355,Cliffcrest,0334.00,22703550334.00
5350335.00,3520005,Toronto,2270,Toronto,355,Cliffcrest,0335.00,22703550335.00
5350336.00,3520005,Toronto,2270,Toronto,350,Birchcliffe-Cliffside,0336.00,22703500336.00
5350337.01,3520005,Toronto,2270,Toronto,350,Birchcliffe-Cliffside,0337.01,22703500337.01
5350337.02,3520005,Toronto,2270,Toronto,350,Birchcliffe-Cliffside,0337.02,22703500337.02
5350338.00,3520005,Toronto,2270,Toronto,350,Birchcliffe-Cliffside,0338.00,22703500338.00
5350339.00,3520005,Toronto,2270,Toronto,350,Birchcliffe-Cliffside,0339.00,22703500339.00
5350340.00,3520005,Toronto,2270,Toronto,375,Clairlea-Birchmount,0340.00,22703750340.00
5350341.02,3520005,Toronto,2270,Toronto,370,Oakridge,0341.02,22703700341.02
5350341.03,3520005,Toronto,2270,Toronto,370,Oakridge,0341.03,22703700341.03
5350341.04,3520005,Toronto,2270,Toronto,370,Oakridge,0341.04,22703700341.04
5350342.00,3520005,Toronto,2270,Toronto,375,Clairlea-Birchmount,0342.00,22703750342.00
5350343.00,3520005,Toronto,2270,Toronto,375,Clairlea-Birchmount,0343.00,22703750343.00
5350344.01,3520005,Toronto,2270,Toronto,365,Kennedy Park,0344.01,22703650344.01
5350344.02,3520005,Toronto,2270,Toronto,365,Kennedy Park,0344.02,22703650344.02
5350345.00,3520005,Toronto,2270,Toronto,365,Kennedy Park,0345.00,22703650345.00
5350346.01,3520005,Toronto,2270,Toronto,365,Kennedy Park,0346.01,22703650346.01
5350346.02,3520005,Toronto,2270,Toronto,385,Ionview,0346.02,22703850346.02
5350347.00,3520005,Toronto,2270,Toronto,375,Clairlea-Birchmount,0347.00,22703750347.00
5350348.00,3520005,Toronto,2270,Toronto,375,Clairlea-Birchmount,0348.00,22703750348.00
5350349.00,3520005,Toronto,2270,Toronto,380,Wexford-Maryvale,0349.00,22703800349.00
5350350.00,3520005,Toronto,2270,Toronto,380,Wexford-Maryvale,0350.00,22703800350.00
5350351.01,3520005,Toronto,2270,Toronto,385,Ionview,0351.01,22703850351.01
5350351.02,3520005,Toronto,2270,Toronto,385,Ionview,0351.02,22703850351.02
5350352.00,3520005,Toronto,2270,Toronto,390,Dorset Park,0352.00,22703900352.00
5350353.02,3520005,Toronto,2270,Toronto,395,Bendale,0353.02,22703950353.02
5350353.03,3520005,Toronto,2270,Toronto,360,Eglinton East,0353.03,22703600353.03
5350353.04,3520005,Toronto,2270,Toronto,360,Eglinton East,0353.04,22703600353.04
5350354.00,3520005,Toronto,2270,Toronto,395,Bendale,0354.00,22703950354.00
5350355.02,3520005,Toronto,2270,Toronto,360,Eglinton East,0355.02,22703600355.02
5350355.04,3520005,Toronto,2270,Toronto,360,Eglinton East,0355.04,22703600355.04
5350355.05,3520005,Toronto,2270,Toronto,360,Eglinton East,0355.05,22703600355.05
5350355.06,3520005,Toronto,2270,Toronto,360,Eglinton East,0355.06,22703600355.06
5350356.00,3520005,Toronto,2270,Toronto,430,Woburn,0356.00,22704300356.00
5350357.01,3520005,Toronto,2270,Toronto,430,Woburn,0357.01,22704300357.01
5350357.02,3520005,Toronto,2270,Toronto,430,Woburn,0357.02,22704300357.02
5350358.01,3520005,Toronto,2270,Toronto,425,West Hill,0358.01,22704250358.01
5350358.02,3520005,Toronto,2270,Toronto,425,West Hill,0358.02,22704250358.02
5350358.03,3520005,Toronto,2270,Toronto,425,West Hill,0358.03,22704250358.03
5350359.00,3520005,Toronto,2270,Toronto,425,West Hill,0359.00,22704250359.00
5350360.00,3520005,Toronto,2270,Toronto,425,West Hill,0360.00,22704250360.00
5350361.01,3520005,Toronto,2270,Toronto,440,Rouge,0361.01,22704400361.01
5350361.02,3520005,Toronto,2270,Toronto,440,Rouge,0361.02,22704400361.02
5350362.01,3520005,Toronto,2270,Toronto,440,Rouge,0362.01,22704400362.01
5350362.02,3520005,Toronto,2270,Toronto,440,Rouge,0362.02,22704400362.02
5350362.03,3520005,Toronto,2270,Toronto,440,Rouge,0362.03,22704400362.03
5350362.04,3520005,Toronto,2270,Toronto,440,Rouge,0362.04,22704400362.04
5350363.02,3520005,Toronto,2270,Toronto,435,Morningside,0363.02,22704350363.02
5350363.04,3520005,Toronto,2270,Toronto,435,Morningside,0363.04,22704350363.04
5350363.05,3520005,Toronto,2270,Toronto,435,Morningside,0363.05,22704350363.05
5350363.06,3520005,Toronto,2270,Toronto,430,Woburn,0363.06,22704300363.06
5350363.07,3520005,Toronto,2270,Toronto,435,Morningside,0363.07,22704350363.07
5350364.01,3520005,Toronto,2270,Toronto,435,Morningside,0364.01,22704350364.01
5350364.02,3520005,Toronto,2270,Toronto,430,Woburn,0364.02,22704300364.02
5350365.00,3520005,Toronto,2270,Toronto,430,Woburn,0365.00,22704300365.00
5350366.00,3520005,Toronto,2270,Toronto,430,Woburn,0366.00,22704300366.00
5350367.01,3520005,Toronto,2270,Toronto,430,Woburn,0367.01,22704300367.01
5350367.02,3520005,Toronto,2270,Toronto,430,Woburn,0367.02,22704300367.02
5350368.01,3520005,Toronto,2270,Toronto,395,Bendale,0368.01,22703950368.01
5350368.02,3520005,Toronto,2270,Toronto,395,Bendale,0368.02,22703950368.02
5350369.00,3520005,Toronto,2270,Toronto,395,Bendale,0369.00,22703950369.00
5350370.01,3520005,Toronto,2270,Toronto,390,Dorset Park,0370.01,22703900370.01
5350370.02,3520005,Toronto,2270,Toronto,390,Dorset Park,0370.02,22703900370.02
5350370.03,3520005,Toronto,2270,Toronto,390,Dorset Park,0370.03,22703900370.03
5350371.00,3520005,Toronto,2270,Toronto,380,Wexford-Maryvale,0371.00,22703800371.00
5350372.00,3520005,Toronto,2270,Toronto,380,Wexford-Maryvale,0372.00,22703800372.00
5350373.00,3520005,Toronto,2270,Toronto,380,Wexford-Maryvale,0373.00,22703800373.00
5350374.01,3520005,Toronto,2270,Toronto,400,Tam O'Shanter-Sullivan,0374.01,22704000374.01
5350374.02,3520005,Toronto,2270,Toronto,400,Tam O'Shanter-Sullivan,0374.02,22704000374.02
5350374.03,3520005,Toronto,2270,Toronto,400,Tam O'Shanter-Sullivan,0374.03,22704000374.03
5350375.01,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0375.01,22704050375.01
5350375.02,3520005,Toronto,2270,Toronto,400,Tam O'Shanter-Sullivan,0375.02,22704000375.02
5350375.03,3520005,Toronto,2270,Toronto,400,Tam O'Shanter-Sullivan,0375.03,22704000375.03
5350375.04,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0375.04,22704050375.04
5350375.05,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0375.05,22704050375.05
5350376.01,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.01,22704050376.01
5350376.02,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.02,22704050376.02
5350376.04,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.04,22704050376.04
5350376.05,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.05,22704050376.05
5350376.06,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.06,22704050376.06
5350376.08,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.08,22704050376.08
5350376.09,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.09,22704050376.09
5350376.11,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.11,22704050376.11
5350376.12,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.12,22704050376.12
5350376.13,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.13,22704050376.13
5350376.14,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0376.14,22704050376.14
5350376.15,3520005,Toronto,2270,Toronto,400,Tam O'Shanter-Sullivan,0376.15,22704000376.15
5350376.16,3520005,Toronto,2270,Toronto,400,Tam O'Shanter-Sullivan,0376.16,22704000376.16
5350377.01,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0377.01,22704100377.01
5350377.02,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0377.02,22704100377.02
5350377.03,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0377.03,22704100377.03
5350377.04,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0377.04,22704100377.04
5350377.06,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0377.06,22704050377.06
5350377.07,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0377.07,22704050377.07
5350378.02,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.02,22704100378.02
5350378.03,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.03,22704100378.03
5350378.04,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.04,22704100378.04
5350378.05,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.05,22704100378.05
5350378.06,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.06,22704100378.06
5350378.07,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.07,22704100378.07
5350378.08,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.08,22704100378.08
5350378.11,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.11,22704100378.11
5350378.12,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.12,22704100378.12
5350378.14,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.14,22704100378.14
5350378.16,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.16,22704100378.16
5350378.17,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.17,22704100378.17
5350378.18,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0378.18,22704050378.18
5350378.19,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0378.19,22704050378.19
5350378.20,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0378.20,22704050378.20
5350378.21,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0378.21,22704050378.21
5350378.22,3520005,Toronto,2270,Toronto,405,L'Amoreaux/Steeles/Milliken,0378.22,22704050378.22
5350378.23,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.23,22704100378.23
5350378.24,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.24,22704100378.24
5350378.25,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.25,22704100378.25
5350378.26,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.26,22704100378.26
5350378.27,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.27,22704100378.27
5350378.28,3520005,Toronto,2270,Toronto,410,Agincourt/Malvern,0378.28,22704100378.28
5350400.02,3519036,Markham,2270,Toronto,790,Markham,0400.02,22707900400.02
5350400.03,3519036,Markham,2270,Toronto,790,Markham,0400.03,22707900400.03
5350400.04,3519036,Markham,2270,Toronto,790,Markham,0400.04,22707900400.04
5350400.06,3519036,Markham,2270,Toronto,790,Markham,0400.06,22707900400.06
5350400.07,3519036,Markham,2270,Toronto,790,Markham,0400.07,22707900400.07
5350400.08,3519036,Markham,2270,Toronto,790,Markham,0400.08,22707900400.08
5350400.11,3519036,Markham,2270,Toronto,790,Markham,0400.11,22707900400.11
5350400.12,3519036,Markham,2270,Toronto,790,Markham,0400.12,22707900400.12
5350400.13,3519036,Markham,2270,Toronto,790,Markham,0400.13,22707900400.13
5350400.14,3519036,Markham,2270,Toronto,790,Markham,0400.14,22707900400.14
5350400.15,3519036,Markham,2270,Toronto,790,Markham,0400.15,22707900400.15
5350400.16,3519036,Markham,2270,Toronto,790,Markham,0400.16,22707900400.16
5350400.17,3519036,Markham,2270,Toronto,790,Markham,0400.17,22707900400.17
5350400.18,3519036,Markham,2270,Toronto,790,Markham,0400.18,22707900400.18
5350400.19,3519036,Markham,2270,Toronto,790,Markham,0400.19,22707900400.19
5350400.20,3519036,Markham,2270,Toronto,790,Markham,0400.20,22707900400.20
5350400.21,3519036,Markham,2270,Toronto,790,Markham,0400.21,22707900400.21
5350400.22,3519036,Markham,2270,Toronto,790,Markham,0400.22,22707900400.22
5350400.23,3519036,Markham,2270,Toronto,790,Markham,0400.23,22707900400.23
5350401.04,3519036,Markham,2270,Toronto,790,Markham,0401.04,22707900401.04
5350401.05,3519036,Markham,2270,Toronto,790,Markham,0401.05,22707900401.05
5350401.06,3519036,Markham,2270,Toronto,790,Markham,0401.06,22707900401.06
5350401.07,3519036,Markham,2270,Toronto,790,Markham,0401.07,22707900401.07
5350401.08,3519036,Markham,2270,Toronto,790,Markham,0401.08,22707900401.08
5350401.09,3519036,Markham,2270,Toronto,790,Markham,0401.09,22707900401.09
5350401.10,3519036,Markham,2270,Toronto,790,Markham,0401.10,22707900401.10
5350401.11,3519036,Markham,2270,Toronto,790,Markham,0401.11,22707900401.11
5350401.13,3519036,Markham,2270,Toronto,790,Markham,0401.13,22707900401.13
5350401.14,3519036,Markham,2270,Toronto,790,Markham,0401.14,22707900401.14
5350401.15,3519036,Markham,2270,Toronto,790,Markham,0401.15,22707900401.15
5350401.17,3519036,Markham,2270,Toronto,790,Markham,0401.17,22707900401.17
5350401.18,3519036,Markham,2270,Toronto,790,Markham,0401.18,22707900401.18
5350401.19,3519036,Markham,2270,Toronto,790,Markham,0401.19,22707900401.19
5350401.20,3519036,Markham,2270,Toronto,790,Markham,0401.20,22707900401.20
5350401.21,3519036,Markham,2270,Toronto,790,Markham,0401.21,22707900401.21
5350401.22,3519036,Markham,2270,Toronto,790,Markham,0401.22,22707900401.22
5350401.23,3519036,Markham,2270,Toronto,790,Markham,0401.23,22707900401.23
5350402.01,3519036,Markham,2270,Toronto,790,Markham,0402.01,22707900402.01
5350402.02,3519036,Markham,2270,Toronto,790,Markham,0402.02,22707900402.02
5350402.03,3519036,Markham,2270,Toronto,790,Markham,0402.03,22707900402.03
5350402.04,3519036,Markham,2270,Toronto,790,Markham,0402.04,22707900402.04
5350402.05,3519036,Markham,2270,Toronto,790,Markham,0402.05,22707900402.05
5350402.06,3519036,Markham,2270,Toronto,790,Markham,0402.06,22707900402.06
5350402.07,3519036,Markham,2270,Toronto,790,Markham,0402.07,22707900402.07
5350402.08,3519036,Markham,2270,Toronto,790,Markham,0402.08,22707900402.08
5350402.09,3519036,Markham,2270,Toronto,790,Markham,0402.09,22707900402.09
5350402.10,3519036,Markham,2270,Toronto,790,Markham,0402.10,22707900402.10
5350402.12,3519036,Markham,2270,Toronto,790,Markham,0402.12,22707900402.12
5350402.13,3519036,Markham,2270,Toronto,790,Markham,0402.13,22707900402.13
5350403.01,3519036,Markham,2270,Toronto,790,Markham,0403.01,22707900403.01
5350403.04,3519036,Markham,2270,Toronto,790,Markham,0403.04,22707900403.04
5350403.05,3519036,Markham,2270,Toronto,790,Markham,0403.05,22707900403.05
5350403.07,3519036,Markham,2270,Toronto,790,Markham,0403.07,22707900403.07
5350403.09,3519036,Markham,2270,Toronto,790,Markham,0403.09,22707900403.09
5350403.10,3519036,Markham,2270,Toronto,790,Markham,0403.10,22707900403.10
5350403.11,3519036,Markham,2270,Toronto,790,Markham,0403.11,22707900403.11
5350403.12,3519036,Markham,2270,Toronto,790,Markham,0403.12,22707900403.12
5350403.13,3519036,Markham,2270,Toronto,790,Markham,0403.13,22707900403.13
5350403.14,3519036,Markham,2270,Toronto,790,Markham,0403.14,22707900403.14
5350403.15,3519036,Markham,2270,Toronto,790,Markham,0403.15,22707900403.15
5350403.16,3519036,Markham,2270,Toronto,790,Markham,0403.16,22707900403.16
5350410.02,3519028,Vaughan,2270,Toronto,740,Richmond Hill/Vaughan/King,0410.02,22707400410.02
5350410.03,3519028,Vaughan,2270,Toronto,740,Richmond Hill/Vaughan/King,0410.03,22707400410.03
5350410.04,3519028,Vaughan,2270,Toronto,740,Richmond Hill/Vaughan/King,0410.04,22707400410.04
5350410.05,3519028,Vaughan,2270,Toronto,740,Richmond Hill/Vaughan/King,0410.05,22707400410.05
